user_id,merchant_id,transaction_amount,status,transaction_date
USER_0485,MERCHANT_039,506.24,FAILED,2025-07-01
USER_0491,MERCHANT_048,238.02,PENDING,2025-07-14
USER_0440,MERCHANT_024,485.11,SUCCESS,2025-07-10
USER_0172,MERCHANT_049,994.46,SUCCESS,2025-07-12
USER_0430,MERCHANT_047,922.34,SUCCESS,2025-07-22
USER_0197,MERCHANT_002,843.72,SUCCESS,2025-06-27
USER_0992,MERCHANT_017,742.92,SUCCESS,2025-07-13
USER_0237,MERCHANT_011,439.32,SUCCESS,2025-07-11
USER_0350,MERCHANT_011,166.05,SUCCESS,2025-06-24
USER_0370,MERCHANT_025,519.08,SUCCESS,2025-07-07
USER_0073,MERCHANT_012,20.88,SUCCESS,2025-07-07
USER_0325,MERCHANT_047,888.42,FAILED,2025-07-17
USER_0075,MERCHANT_032,556.98,SUCCESS,2025-07-05
USER_0383,MERCHANT_046,513.16,SUCCESS,2025-07-22
USER_0481,MERCHANT_016,496.83,SUCCESS,2025-06-26
USER_0794,MERCHANT_023,83.31,SUCCESS,2025-07-21
USER_0272,MERCHANT_045,375.42,SUCCESS,2025-07-17
USER_0995,MERCHANT_009,108.4,SUCCESS,2025-07-07
USER_0063,MERCHANT_028,495.73,SUCCESS,2025-07-22
USER_0199,MERCHANT_010,909.25,SUCCESS,2025-06-26
USER_0466,MERCHANT_039,191.8,SUCCESS,2025-07-06
USER_0339,MERCHANT_049,771.65,FAILED,2025-07-19
USER_0279,MERCHANT_005,965.47,FAILED,2025-07-12
USER_0899,MERCHANT_024,743.15,SUCCESS,2025-07-17
USER_0214,MERCHANT_042,950.02,SUCCESS,2025-07-20
USER_0015,MERCHANT_044,461.27,SUCCESS,2025-07-12
USER_0099,MERCHANT_025,109.69,FAILED,2025-06-30
USER_0649,MERCHANT_044,209.76,SUCCESS,2025-07-20
USER_0729,MERCHANT_042,257.95,SUCCESS,2025-07-16
USER_0292,MERCHANT_003,630.86,SUCCESS,2025-06-28
USER_0587,MERCHANT_017,831.39,SUCCESS,2025-07-12
USER_0328,MERCHANT_015,498.77,PENDING,2025-07-19
USER_0924,MERCHANT_026,390.01,SUCCESS,2025-07-04
USER_0210,MERCHANT_025,338.23,SUCCESS,2025-07-11
USER_0258,MERCHANT_010,333.91,SUCCESS,2025-07-18
USER_0991,MERCHANT_018,145.34,FAILED,2025-07-05
USER_0850,MERCHANT_031,409.49,SUCCESS,2025-07-03
USER_0612,MERCHANT_004,147.62,FAILED,2025-06-24
USER_0210,MERCHANT_008,161.47,SUCCESS,2025-06-29
USER_0022,MERCHANT_020,706.89,SUCCESS,2025-06-22
USER_0128,MERCHANT_011,25.89,SUCCESS,2025-06-30
USER_0008,MERCHANT_002,529.2,SUCCESS,2025-07-03
USER_0781,MERCHANT_015,693.85,SUCCESS,2025-07-21
USER_0478,MERCHANT_017,568.21,FAILED,2025-07-03
USER_0208,MERCHANT_040,982.5,SUCCESS,2025-07-18
USER_0614,MERCHANT_019,658.24,PENDING,2025-07-22
USER_0115,MERCHANT_047,285.22,SUCCESS,2025-06-27
USER_0470,MERCHANT_014,737.64,SUCCESS,2025-07-22
USER_0264,MERCHANT_034,109.65,SUCCESS,2025-07-22
USER_0940,MERCHANT_025,780.37,SUCCESS,2025-07-22
USER_0829,MERCHANT_005,885.74,SUCCESS,2025-07-08
USER_0754,MERCHANT_045,251.04,SUCCESS,2025-07-16
USER_0115,MERCHANT_039,226.0,SUCCESS,2025-07-21
USER_0802,MERCHANT_031,814.23,SUCCESS,2025-07-11
USER_0066,MERCHANT_048,810.48,SUCCESS,2025-07-05
USER_0455,MERCHANT_050,574.87,SUCCESS,2025-07-16
USER_0748,MERCHANT_031,513.46,SUCCESS,2025-07-16
USER_0568,MERCHANT_030,224.35,FAILED,2025-07-19
USER_0213,MERCHANT_015,65.26,SUCCESS,2025-07-20
USER_0243,MERCHANT_014,893.46,SUCCESS,2025-07-17
USER_0488,MERCHANT_045,807.55,SUCCESS,2025-07-03
USER_0543,MERCHANT_017,72.34,SUCCESS,2025-06-28
USER_0255,MERCHANT_027,906.32,SUCCESS,2025-06-27
USER_0583,MERCHANT_030,223.61,SUCCESS,2025-06-22
USER_0577,MERCHANT_035,763.43,SUCCESS,2025-07-06
USER_0385,MERCHANT_017,44.76,SUCCESS,2025-06-24
USER_0953,MERCHANT_017,279.55,SUCCESS,2025-07-20
USER_0376,MERCHANT_012,424.9,SUCCESS,2025-07-06
USER_0506,MERCHANT_034,37.82,SUCCESS,2025-07-04
USER_0342,MERCHANT_031,319.22,SUCCESS,2025-07-21
USER_0006,MERCHANT_011,431.1,SUCCESS,2025-07-19
USER_0889,MERCHANT_012,260.02,SUCCESS,2025-07-12
USER_0130,MERCHANT_039,285.23,SUCCESS,2025-07-07
USER_0650,MERCHANT_044,57.15,SUCCESS,2025-06-24
USER_0097,MERCHANT_038,942.02,SUCCESS,2025-07-17
USER_0861,MERCHANT_004,772.84,PENDING,2025-06-25
USER_0219,MERCHANT_030,618.31,SUCCESS,2025-07-16
USER_0398,MERCHANT_009,948.95,SUCCESS,2025-07-21
USER_0460,MERCHANT_006,858.09,SUCCESS,2025-06-28
USER_0263,MERCHANT_019,68.95,SUCCESS,2025-07-21
USER_0186,MERCHANT_014,148.78,SUCCESS,2025-06-30
USER_0291,MERCHANT_027,418.54,SUCCESS,2025-07-07
USER_0722,MERCHANT_040,100.87,PENDING,2025-06-22
USER_0601,MERCHANT_038,535.82,SUCCESS,2025-06-25
USER_0071,MERCHANT_003,959.34,PENDING,2025-07-03
USER_0965,MERCHANT_002,334.47,SUCCESS,2025-07-12
USER_0322,MERCHANT_047,178.45,PENDING,2025-07-06
USER_0803,MERCHANT_040,624.74,SUCCESS,2025-07-20
USER_0225,MERCHANT_039,23.34,PENDING,2025-06-27
USER_0688,MERCHANT_030,455.59,PENDING,2025-07-11
USER_0076,MERCHANT_029,303.58,FAILED,2025-07-07
USER_0477,MERCHANT_018,584.71,SUCCESS,2025-07-04
USER_0280,MERCHANT_047,695.29,SUCCESS,2025-07-12
USER_0207,MERCHANT_012,777.02,SUCCESS,2025-07-12
USER_0739,MERCHANT_005,238.88,SUCCESS,2025-07-08
USER_0042,MERCHANT_001,112.33,SUCCESS,2025-06-24
USER_0544,MERCHANT_041,829.83,SUCCESS,2025-07-15
USER_0353,MERCHANT_017,887.69,SUCCESS,2025-07-20
USER_0735,MERCHANT_031,424.22,SUCCESS,2025-07-15
USER_0550,MERCHANT_023,939.35,SUCCESS,2025-07-11
USER_0402,MERCHANT_046,232.13,SUCCESS,2025-07-14
USER_0888,MERCHANT_004,719.88,SUCCESS,2025-07-10
USER_0585,MERCHANT_011,191.42,SUCCESS,2025-06-23
USER_0674,MERCHANT_011,578.47,SUCCESS,2025-07-09
USER_0585,MERCHANT_011,731.51,SUCCESS,2025-07-03
USER_0585,MERCHANT_025,635.76,SUCCESS,2025-06-30
USER_0693,MERCHANT_040,77.79,SUCCESS,2025-06-26
USER_0103,MERCHANT_017,44.14,SUCCESS,2025-06-27
USER_0200,MERCHANT_009,783.17,SUCCESS,2025-06-25
USER_0922,MERCHANT_005,794.28,PENDING,2025-07-04
USER_0600,MERCHANT_020,616.25,SUCCESS,2025-07-15
USER_0723,MERCHANT_031,372.0,SUCCESS,2025-07-21
USER_0739,MERCHANT_028,542.12,SUCCESS,2025-07-01
USER_0291,MERCHANT_020,936.48,SUCCESS,2025-07-22
USER_0329,MERCHANT_046,66.06,SUCCESS,2025-07-11
USER_0223,MERCHANT_020,100.46,PENDING,2025-07-15
USER_0200,MERCHANT_027,22.42,SUCCESS,2025-07-01
USER_0534,MERCHANT_044,753.91,SUCCESS,2025-07-09
USER_0970,MERCHANT_050,543.82,SUCCESS,2025-07-20
USER_0906,MERCHANT_002,717.85,SUCCESS,2025-07-22
USER_0771,MERCHANT_010,597.43,SUCCESS,2025-07-22
USER_0161,MERCHANT_040,170.38,FAILED,2025-07-19
USER_0264,MERCHANT_039,368.71,PENDING,2025-07-21
USER_0876,MERCHANT_039,366.7,SUCCESS,2025-07-18
USER_0659,MERCHANT_029,967.73,SUCCESS,2025-07-22
USER_0968,MERCHANT_041,29.8,SUCCESS,2025-07-06
USER_0128,MERCHANT_012,621.69,SUCCESS,2025-07-02
USER_0480,MERCHANT_046,899.5,SUCCESS,2025-07-09
USER_0267,MERCHANT_036,879.53,SUCCESS,2025-07-15
USER_0305,MERCHANT_024,766.36,SUCCESS,2025-07-12
USER_0379,MERCHANT_036,137.54,SUCCESS,2025-07-09
USER_0458,MERCHANT_013,435.31,PENDING,2025-07-11
USER_0084,MERCHANT_036,365.99,SUCCESS,2025-07-10
USER_0726,MERCHANT_030,390.34,SUCCESS,2025-06-24
USER_0529,MERCHANT_041,607.87,SUCCESS,2025-07-17
USER_0097,MERCHANT_015,910.24,SUCCESS,2025-07-12
USER_0337,MERCHANT_028,194.13,SUCCESS,2025-07-15
USER_0808,MERCHANT_004,491.59,SUCCESS,2025-07-22
USER_0476,MERCHANT_040,868.56,SUCCESS,2025-07-05
USER_0885,MERCHANT_009,412.59,SUCCESS,2025-06-30
USER_0925,MERCHANT_030,166.84,SUCCESS,2025-06-24
USER_0700,MERCHANT_045,162.84,SUCCESS,2025-06-29
USER_0646,MERCHANT_038,93.83,SUCCESS,2025-07-07
USER_0671,MERCHANT_012,15.94,FAILED,2025-07-15
USER_0517,MERCHANT_046,368.04,PENDING,2025-07-06
USER_0160,MERCHANT_027,803.5,SUCCESS,2025-07-05
USER_1000,MERCHANT_006,591.51,SUCCESS,2025-07-09
USER_0787,MERCHANT_015,873.04,SUCCESS,2025-07-07
USER_0725,MERCHANT_026,684.04,SUCCESS,2025-06-28
USER_0025,MERCHANT_048,871.25,FAILED,2025-07-12
USER_0156,MERCHANT_001,19.32,SUCCESS,2025-07-17
USER_0901,MERCHANT_034,368.8,SUCCESS,2025-07-11
USER_0873,MERCHANT_033,647.37,SUCCESS,2025-06-22
USER_0467,MERCHANT_025,894.83,SUCCESS,2025-07-03
USER_0666,MERCHANT_001,152.41,SUCCESS,2025-06-26
USER_0419,MERCHANT_029,536.89,SUCCESS,2025-07-19
USER_0477,MERCHANT_048,337.57,SUCCESS,2025-07-16
USER_0361,MERCHANT_024,409.77,SUCCESS,2025-07-01
USER_0305,MERCHANT_013,429.1,SUCCESS,2025-07-05
USER_0362,MERCHANT_007,379.34,SUCCESS,2025-06-29
USER_0257,MERCHANT_034,822.58,FAILED,2025-06-25
USER_0394,MERCHANT_045,667.65,SUCCESS,2025-07-18
USER_0707,MERCHANT_049,231.75,SUCCESS,2025-06-29
USER_0297,MERCHANT_046,708.51,FAILED,2025-07-07
USER_0701,MERCHANT_008,14.05,SUCCESS,2025-06-24
USER_0696,MERCHANT_046,482.51,SUCCESS,2025-07-10
USER_0777,MERCHANT_041,416.57,SUCCESS,2025-07-05
USER_0830,MERCHANT_048,856.46,SUCCESS,2025-07-07
USER_0270,MERCHANT_008,663.38,FAILED,2025-07-20
USER_0862,MERCHANT_002,216.26,PENDING,2025-07-07
USER_0809,MERCHANT_009,353.23,SUCCESS,2025-07-03
USER_0315,MERCHANT_017,735.97,SUCCESS,2025-07-07
USER_0308,MERCHANT_042,702.44,SUCCESS,2025-07-07
USER_0938,MERCHANT_046,791.16,SUCCESS,2025-07-15
USER_0142,MERCHANT_020,996.63,SUCCESS,2025-06-29
USER_0041,MERCHANT_014,449.89,SUCCESS,2025-07-13
USER_0421,MERCHANT_040,629.95,SUCCESS,2025-06-26
USER_0873,MERCHANT_024,212.26,FAILED,2025-07-14
USER_0222,MERCHANT_013,703.69,SUCCESS,2025-06-22
USER_0046,MERCHANT_048,493.61,SUCCESS,2025-06-28
USER_0769,MERCHANT_039,891.34,SUCCESS,2025-06-24
USER_0747,MERCHANT_048,787.92,SUCCESS,2025-07-15
USER_0089,MERCHANT_037,856.86,SUCCESS,2025-07-15
USER_0052,MERCHANT_019,40.22,SUCCESS,2025-07-06
USER_0808,MERCHANT_047,459.89,SUCCESS,2025-07-08
USER_0245,MERCHANT_025,264.72,SUCCESS,2025-07-05
USER_0498,MERCHANT_034,693.55,SUCCESS,2025-06-28
USER_0519,MERCHANT_001,285.48,SUCCESS,2025-07-03
USER_0216,MERCHANT_035,284.04,SUCCESS,2025-07-21
USER_0169,MERCHANT_025,175.76,SUCCESS,2025-06-23
USER_0812,MERCHANT_021,773.11,SUCCESS,2025-07-07
USER_0106,MERCHANT_033,633.48,PENDING,2025-06-23
USER_0058,MERCHANT_015,25.91,SUCCESS,2025-07-11
USER_0547,MERCHANT_033,91.6,SUCCESS,2025-07-05
USER_0960,MERCHANT_027,347.11,SUCCESS,2025-07-03
USER_0020,MERCHANT_046,831.93,SUCCESS,2025-07-11
USER_0665,MERCHANT_044,903.04,PENDING,2025-07-11
USER_0711,MERCHANT_023,683.96,SUCCESS,2025-07-11
USER_0789,MERCHANT_022,422.37,FAILED,2025-07-20
USER_0044,MERCHANT_024,473.73,SUCCESS,2025-06-24
USER_0938,MERCHANT_024,585.78,PENDING,2025-07-09
USER_0271,MERCHANT_002,653.94,SUCCESS,2025-07-01
USER_0677,MERCHANT_036,762.56,SUCCESS,2025-07-10
USER_0476,MERCHANT_013,215.11,SUCCESS,2025-07-07
USER_0622,MERCHANT_045,704.74,SUCCESS,2025-07-12
USER_0061,MERCHANT_014,606.79,FAILED,2025-07-07
USER_0441,MERCHANT_048,593.37,SUCCESS,2025-07-03
USER_0158,MERCHANT_049,960.05,SUCCESS,2025-07-18
USER_0520,MERCHANT_016,231.18,SUCCESS,2025-07-20
USER_0080,MERCHANT_042,740.13,SUCCESS,2025-07-17
USER_0261,MERCHANT_039,996.87,SUCCESS,2025-07-19
USER_0095,MERCHANT_031,244.75,FAILED,2025-07-05
USER_0218,MERCHANT_016,992.5,PENDING,2025-07-22
USER_0026,MERCHANT_028,291.94,FAILED,2025-07-20
USER_0140,MERCHANT_046,289.97,SUCCESS,2025-06-24
USER_0438,MERCHANT_047,960.16,FAILED,2025-06-29
USER_0340,MERCHANT_028,146.72,SUCCESS,2025-07-06
USER_0618,MERCHANT_006,439.13,SUCCESS,2025-06-22
USER_0089,MERCHANT_006,994.71,SUCCESS,2025-07-07
USER_0477,MERCHANT_019,491.47,FAILED,2025-07-06
USER_0060,MERCHANT_020,359.75,PENDING,2025-06-23
USER_0763,MERCHANT_008,250.73,SUCCESS,2025-07-19
USER_0353,MERCHANT_038,500.52,SUCCESS,2025-07-15
USER_0294,MERCHANT_013,873.25,SUCCESS,2025-06-28
USER_0563,MERCHANT_038,785.1,SUCCESS,2025-07-19
USER_0165,MERCHANT_006,611.33,SUCCESS,2025-06-23
USER_0795,MERCHANT_033,544.95,SUCCESS,2025-07-08
USER_0522,MERCHANT_024,240.3,SUCCESS,2025-07-06
USER_0959,MERCHANT_039,179.03,FAILED,2025-07-05
USER_0398,MERCHANT_031,867.12,SUCCESS,2025-07-19
USER_0419,MERCHANT_016,695.12,SUCCESS,2025-07-12
USER_0277,MERCHANT_017,907.01,SUCCESS,2025-06-25
USER_0622,MERCHANT_040,280.25,SUCCESS,2025-07-16
USER_0910,MERCHANT_007,171.12,FAILED,2025-07-07
USER_0336,MERCHANT_026,464.16,SUCCESS,2025-07-13
USER_0619,MERCHANT_032,905.87,SUCCESS,2025-07-11
USER_0016,MERCHANT_009,484.37,SUCCESS,2025-06-29
USER_0279,MERCHANT_046,734.56,FAILED,2025-07-20
USER_0729,MERCHANT_022,790.52,FAILED,2025-07-18
USER_0428,MERCHANT_046,851.29,SUCCESS,2025-06-29
USER_0563,MERCHANT_001,358.14,FAILED,2025-07-16
USER_0337,MERCHANT_043,577.85,SUCCESS,2025-07-10
USER_0654,MERCHANT_032,624.46,SUCCESS,2025-06-22
USER_0647,MERCHANT_041,266.8,SUCCESS,2025-07-20
USER_0104,MERCHANT_043,378.88,SUCCESS,2025-07-15
USER_0527,MERCHANT_043,940.27,SUCCESS,2025-07-06
USER_0918,MERCHANT_039,589.45,SUCCESS,2025-07-16
USER_0932,MERCHANT_008,461.7,FAILED,2025-07-03
USER_0227,MERCHANT_038,279.92,SUCCESS,2025-07-09
USER_0566,MERCHANT_001,991.21,SUCCESS,2025-07-03
USER_0319,MERCHANT_024,276.15,SUCCESS,2025-07-18
USER_0251,MERCHANT_009,700.96,SUCCESS,2025-07-11
USER_0084,MERCHANT_010,390.97,SUCCESS,2025-07-08
USER_0705,MERCHANT_009,245.98,SUCCESS,2025-07-08
USER_0187,MERCHANT_017,737.83,SUCCESS,2025-07-18
USER_0105,MERCHANT_016,795.75,SUCCESS,2025-06-28
USER_0441,MERCHANT_041,937.38,FAILED,2025-06-25
USER_0638,MERCHANT_038,776.07,SUCCESS,2025-07-17
USER_0260,MERCHANT_033,406.15,SUCCESS,2025-06-30
USER_0802,MERCHANT_008,144.14,SUCCESS,2025-07-12
USER_0618,MERCHANT_004,427.61,PENDING,2025-07-13
USER_0812,MERCHANT_013,965.59,SUCCESS,2025-07-21
USER_0558,MERCHANT_049,686.94,SUCCESS,2025-07-04
USER_0553,MERCHANT_035,96.8,SUCCESS,2025-06-22
USER_0304,MERCHANT_010,91.41,SUCCESS,2025-06-22
USER_0889,MERCHANT_004,323.09,SUCCESS,2025-07-19
USER_0445,MERCHANT_010,910.09,SUCCESS,2025-07-10
USER_0673,MERCHANT_028,592.87,SUCCESS,2025-07-05
USER_0016,MERCHANT_037,250.09,SUCCESS,2025-07-06
USER_0342,MERCHANT_022,438.88,SUCCESS,2025-06-23
USER_0202,MERCHANT_013,611.23,SUCCESS,2025-06-25
USER_0161,MERCHANT_035,345.39,SUCCESS,2025-07-09
USER_0423,MERCHANT_015,827.15,SUCCESS,2025-06-23
USER_0091,MERCHANT_050,50.12,SUCCESS,2025-07-19
USER_0684,MERCHANT_048,831.42,SUCCESS,2025-07-10
USER_0326,MERCHANT_003,255.43,SUCCESS,2025-07-22
USER_0253,MERCHANT_049,375.2,SUCCESS,2025-07-20
USER_0097,MERCHANT_037,502.24,SUCCESS,2025-07-07
USER_0718,MERCHANT_040,311.76,FAILED,2025-07-20
USER_0295,MERCHANT_009,238.05,FAILED,2025-07-05
USER_0939,MERCHANT_017,284.27,SUCCESS,2025-07-19
USER_0337,MERCHANT_012,343.61,SUCCESS,2025-07-01
USER_0339,MERCHANT_038,51.66,SUCCESS,2025-07-09
USER_0186,MERCHANT_002,791.0,FAILED,2025-07-04
USER_0282,MERCHANT_018,991.8,SUCCESS,2025-07-12
USER_0487,MERCHANT_025,188.68,SUCCESS,2025-07-12
USER_0555,MERCHANT_004,65.76,SUCCESS,2025-07-21
USER_0214,MERCHANT_005,509.39,SUCCESS,2025-06-29
USER_0668,MERCHANT_040,493.42,SUCCESS,2025-07-07
USER_0100,MERCHANT_026,692.21,SUCCESS,2025-07-18
USER_0667,MERCHANT_028,114.36,SUCCESS,2025-06-29
USER_0003,MERCHANT_009,348.38,SUCCESS,2025-07-10
USER_0912,MERCHANT_042,811.0,SUCCESS,2025-07-13
USER_0093,MERCHANT_025,184.49,SUCCESS,2025-07-19
USER_0870,MERCHANT_006,523.1,SUCCESS,2025-07-18
USER_0209,MERCHANT_032,361.18,SUCCESS,2025-06-27
USER_0849,MERCHANT_038,83.93,SUCCESS,2025-07-01
USER_0128,MERCHANT_048,132.45,SUCCESS,2025-07-13
USER_0410,MERCHANT_002,154.37,SUCCESS,2025-07-15
USER_0699,MERCHANT_018,539.66,PENDING,2025-07-13
USER_0493,MERCHANT_024,742.38,SUCCESS,2025-07-05
USER_0642,MERCHANT_042,811.28,SUCCESS,2025-06-25
USER_0052,MERCHANT_042,653.09,SUCCESS,2025-07-15
USER_0471,MERCHANT_027,799.66,FAILED,2025-07-21
USER_0498,MERCHANT_001,993.12,PENDING,2025-07-13
USER_0261,MERCHANT_011,231.6,SUCCESS,2025-07-18
USER_0469,MERCHANT_028,218.03,SUCCESS,2025-07-10
USER_0800,MERCHANT_003,900.48,SUCCESS,2025-06-23
USER_0006,MERCHANT_017,295.67,SUCCESS,2025-07-22
USER_0617,MERCHANT_006,916.07,SUCCESS,2025-07-13
USER_0279,MERCHANT_023,88.29,SUCCESS,2025-06-28
USER_0802,MERCHANT_033,140.46,SUCCESS,2025-06-29
USER_0939,MERCHANT_021,483.59,FAILED,2025-06-23
USER_0229,MERCHANT_017,267.51,SUCCESS,2025-07-11
USER_0261,MERCHANT_008,518.86,FAILED,2025-07-20
USER_0579,MERCHANT_018,658.98,SUCCESS,2025-06-23
USER_0602,MERCHANT_032,193.29,SUCCESS,2025-06-22
USER_0407,MERCHANT_050,401.71,FAILED,2025-06-30
USER_0999,MERCHANT_050,470.9,SUCCESS,2025-07-05
USER_0554,MERCHANT_006,241.63,FAILED,2025-06-24
USER_0785,MERCHANT_048,281.85,FAILED,2025-07-20
USER_0195,MERCHANT_035,319.93,SUCCESS,2025-07-12
USER_0359,MERCHANT_016,205.73,SUCCESS,2025-07-19
USER_0549,MERCHANT_037,131.23,SUCCESS,2025-07-09
USER_0944,MERCHANT_024,750.35,SUCCESS,2025-07-19
USER_0346,MERCHANT_014,661.1,SUCCESS,2025-06-25
USER_0117,MERCHANT_019,755.41,SUCCESS,2025-07-02
USER_0879,MERCHANT_038,864.95,SUCCESS,2025-06-22
USER_0838,MERCHANT_006,745.26,SUCCESS,2025-07-03
USER_0431,MERCHANT_026,859.69,PENDING,2025-07-15
USER_0722,MERCHANT_041,809.39,SUCCESS,2025-07-06
USER_0987,MERCHANT_019,823.29,SUCCESS,2025-07-02
USER_0287,MERCHANT_042,561.56,SUCCESS,2025-06-23
USER_0667,MERCHANT_034,514.51,SUCCESS,2025-07-14
USER_0237,MERCHANT_017,469.86,SUCCESS,2025-07-04
USER_0597,MERCHANT_025,770.66,SUCCESS,2025-06-30
USER_0383,MERCHANT_030,55.26,SUCCESS,2025-06-24
USER_0247,MERCHANT_002,368.76,SUCCESS,2025-06-23
USER_0070,MERCHANT_042,421.33,SUCCESS,2025-06-27
USER_0815,MERCHANT_037,611.07,SUCCESS,2025-06-30
USER_0513,MERCHANT_021,971.86,SUCCESS,2025-06-26
USER_0701,MERCHANT_021,835.86,SUCCESS,2025-07-11
USER_0653,MERCHANT_023,13.44,SUCCESS,2025-07-18
USER_0039,MERCHANT_044,998.95,FAILED,2025-06-22
USER_0283,MERCHANT_026,547.04,FAILED,2025-06-24
USER_0896,MERCHANT_037,131.57,FAILED,2025-06-30
USER_0043,MERCHANT_006,265.49,SUCCESS,2025-07-03
USER_0656,MERCHANT_027,961.63,SUCCESS,2025-07-13
USER_0799,MERCHANT_019,865.15,SUCCESS,2025-07-13
USER_0583,MERCHANT_045,396.72,SUCCESS,2025-06-30
USER_0126,MERCHANT_044,100.46,SUCCESS,2025-07-11
USER_0652,MERCHANT_015,282.0,SUCCESS,2025-07-22
USER_0600,MERCHANT_031,919.39,SUCCESS,2025-07-22
USER_0833,MERCHANT_022,562.81,SUCCESS,2025-06-30
USER_0175,MERCHANT_012,837.32,SUCCESS,2025-07-04
USER_0074,MERCHANT_038,555.06,FAILED,2025-06-23
USER_0893,MERCHANT_036,205.03,FAILED,2025-07-11
USER_0599,MERCHANT_032,478.23,SUCCESS,2025-06-27
USER_0781,MERCHANT_019,729.13,SUCCESS,2025-07-16
USER_0944,MERCHANT_025,405.04,FAILED,2025-07-18
USER_0354,MERCHANT_048,215.45,SUCCESS,2025-06-27
USER_0490,MERCHANT_018,296.64,FAILED,2025-06-30
USER_0994,MERCHANT_033,90.52,SUCCESS,2025-07-16
USER_0471,MERCHANT_027,922.51,FAILED,2025-07-20
USER_0740,MERCHANT_002,997.19,SUCCESS,2025-06-30
USER_0909,MERCHANT_008,475.56,SUCCESS,2025-07-22
USER_0624,MERCHANT_030,423.45,SUCCESS,2025-07-17
USER_0813,MERCHANT_011,935.09,SUCCESS,2025-06-29
USER_0409,MERCHANT_045,400.65,SUCCESS,2025-07-05
USER_0345,MERCHANT_050,418.02,SUCCESS,2025-07-21
USER_0109,MERCHANT_031,136.68,SUCCESS,2025-06-26
USER_0126,MERCHANT_034,584.44,SUCCESS,2025-06-22
USER_0127,MERCHANT_024,853.12,SUCCESS,2025-07-11
USER_0181,MERCHANT_029,195.23,SUCCESS,2025-06-24
USER_0910,MERCHANT_040,990.44,SUCCESS,2025-07-04
USER_0973,MERCHANT_043,545.86,SUCCESS,2025-07-08
USER_0568,MERCHANT_011,874.92,FAILED,2025-07-04
USER_0138,MERCHANT_010,309.41,SUCCESS,2025-07-22
USER_0203,MERCHANT_031,198.75,SUCCESS,2025-06-23
USER_0715,MERCHANT_019,825.26,SUCCESS,2025-07-12
USER_0491,MERCHANT_049,448.0,SUCCESS,2025-07-01
USER_0549,MERCHANT_019,375.81,PENDING,2025-07-22
USER_0005,MERCHANT_010,169.1,SUCCESS,2025-06-26
USER_0353,MERCHANT_025,550.14,SUCCESS,2025-07-17
USER_0427,MERCHANT_034,848.65,SUCCESS,2025-07-12
USER_0883,MERCHANT_033,535.01,SUCCESS,2025-07-21
USER_0653,MERCHANT_029,239.5,SUCCESS,2025-07-19
USER_0652,MERCHANT_011,592.12,SUCCESS,2025-07-09
USER_0367,MERCHANT_042,927.47,SUCCESS,2025-07-20
USER_0703,MERCHANT_008,84.62,PENDING,2025-07-13
USER_0688,MERCHANT_017,494.05,FAILED,2025-07-03
USER_0941,MERCHANT_011,863.51,SUCCESS,2025-06-27
USER_0865,MERCHANT_043,908.3,SUCCESS,2025-07-12
USER_0347,MERCHANT_002,780.17,SUCCESS,2025-06-30
USER_0463,MERCHANT_024,790.27,FAILED,2025-07-05
USER_0311,MERCHANT_006,968.35,FAILED,2025-06-28
USER_0323,MERCHANT_032,764.02,FAILED,2025-07-11
USER_0629,MERCHANT_018,299.59,SUCCESS,2025-07-04
USER_0574,MERCHANT_027,453.28,SUCCESS,2025-07-19
USER_0740,MERCHANT_041,60.14,SUCCESS,2025-06-29
USER_0948,MERCHANT_043,229.76,FAILED,2025-06-22
USER_0981,MERCHANT_030,320.64,SUCCESS,2025-07-09
USER_0695,MERCHANT_045,895.6,SUCCESS,2025-07-08
USER_0004,MERCHANT_037,470.25,SUCCESS,2025-07-09
USER_0495,MERCHANT_025,880.74,SUCCESS,2025-07-20
USER_0756,MERCHANT_037,234.53,FAILED,2025-07-17
USER_0482,MERCHANT_039,848.7,FAILED,2025-07-15
USER_0479,MERCHANT_003,939.32,SUCCESS,2025-06-26
USER_0914,MERCHANT_017,937.38,FAILED,2025-06-28
USER_0562,MERCHANT_031,410.92,SUCCESS,2025-07-15
USER_0453,MERCHANT_007,191.66,SUCCESS,2025-07-22
USER_0133,MERCHANT_004,562.42,SUCCESS,2025-07-15
USER_0733,MERCHANT_004,309.23,FAILED,2025-07-05
USER_0539,MERCHANT_029,603.06,SUCCESS,2025-07-04
USER_0887,MERCHANT_033,725.23,SUCCESS,2025-07-06
USER_0498,MERCHANT_001,249.26,PENDING,2025-07-03
USER_0227,MERCHANT_030,484.68,SUCCESS,2025-07-05
USER_0948,MERCHANT_005,140.15,SUCCESS,2025-07-03
USER_0586,MERCHANT_009,508.73,SUCCESS,2025-06-26
USER_0702,MERCHANT_027,507.27,FAILED,2025-07-09
USER_0230,MERCHANT_038,248.89,SUCCESS,2025-07-21
USER_0364,MERCHANT_018,203.93,SUCCESS,2025-07-10
USER_0934,MERCHANT_007,237.0,SUCCESS,2025-07-20
USER_0535,MERCHANT_016,768.47,SUCCESS,2025-07-06
USER_0605,MERCHANT_015,97.02,FAILED,2025-06-25
USER_0599,MERCHANT_031,471.3,SUCCESS,2025-07-11
USER_0661,MERCHANT_025,158.24,SUCCESS,2025-07-02
USER_0945,MERCHANT_049,102.61,SUCCESS,2025-07-03
